dataset,_raw,source,dir_palo_type,message,severity,facility,host,appname,procid,severityName,facilityName,_time,palo_type,cribl_pipe,future_use1,receive_time,serial_number,type,log_subtype,version,generated_time,event_id,future_use3,future_use4,module,description,sequence_number,action_flags,devicegroup_level1,devicegroup_level2,devicegroup_level3,devicegroup_level4,dvc_name,future_use5,future_use6,high_res_timestamp,datatype
pan_syslog_raw,"<14>1 2025-08-05T21:06:41+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:41,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184169,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:41.858+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-qHSIgR.4.json.gz,system,"1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:41,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184169,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:41.858+10:00",informational,1,dc-1-fw,-,-,info,user,1754428001,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:41+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:41,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75",7527437288734184169,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:06:41.858+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:06:42+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:42,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7527437288734184170,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:42.300+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-qHSIgR.4.json.gz,system,"1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:42,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7527437288734184170,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:42.300+10:00",informational,1,dc-1-fw,-,-,info,user,1754428001,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:42+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:42,general,0,0,general,Retrieving Content 'WildFire' info failed with error 'No records found',7527437288734184170,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:06:42.300+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:06:42+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:42,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7527437288734184171,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:42.301+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-oMnrit.5.json.gz,system,"1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:42,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7527437288734184171,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:42.301+10:00",informational,1,dc-1-fw,-,-,info,user,1754428001,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:42+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:41,010108002187,SYSTEM,general,2817,2025/08/05 21:06:42,general,0,0,general,Auto update agent found no new WildFire updates,7527437288734184171,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:06:42.301+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:06:40+10:00 dc-2-fw - - - - 1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77"",7525400799926177821,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:06:40.159+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-qHSIgR.4.json.gz,system,"1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77"",7525400799926177821,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:06:40.159+10:00",informational,1,dc-2-fw,-,-,info,user,1754427999,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:40+10:00 dc-2-fw - - - - 1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77",7525400799926177821,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:06:40.159+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:06:40+10:00 dc-2-fw - - - - 1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7525400799926177822,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:06:40.601+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-oMnrit.5.json.gz,system,"1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7525400799926177822,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:06:40.601+10:00",informational,1,dc-2-fw,-,-,info,user,1754427999,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:40+10:00 dc-2-fw - - - - 1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,general,0,0,general,Retrieving Content 'WildFire' info failed with error 'No records found',7525400799926177822,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:06:40.601+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:06:40+10:00 dc-2-fw - - - - 1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7525400799926177823,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:06:40.601+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-oMnrit.5.json.gz,system,"1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7525400799926177823,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:06:40.601+10:00",informational,1,dc-2-fw,-,-,info,user,1754427999,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:40+10:00 dc-2-fw - - - - 1,2025/08/05 21:06:39,010108002099,SYSTEM,general,2817,2025/08/05 21:06:40,general,0,0,general,Auto update agent found no new WildFire updates,7525400799926177823,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:06:40.601+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:06:17+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:16,010108002187,SYSTEM,general,2817,2025/08/05 21:06:17,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184168,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:17.655+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-GNye3j.2.json.gz,system,"1,2025/08/05 21:06:16,010108002187,SYSTEM,general,2817,2025/08/05 21:06:17,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184168,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:17.655+10:00",informational,1,dc-1-fw,-,-,info,user,1754427976,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:06:17+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:16,010108002187,SYSTEM,general,2817,2025/08/05 21:06:17,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75",7527437288734184168,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:06:17.655+10:00,palosysloginmessage_system
pan_syslog_raw,"<12>1 2025-08-05T21:06:06+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:05,010108002187,SYSTEM,general,2817,2025/08/05 21:06:06,,general,,0,0,general,medium,""Clearing snmpd.log due to log overflow"",7527437288734184167,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:06.533+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/06/system/CriblOut-mgaBHD.0.json.gz,system,"1,2025/08/05 21:06:05,010108002187,SYSTEM,general,2817,2025/08/05 21:06:06,,general,,0,0,general,medium,""Clearing snmpd.log due to log overflow"",7527437288734184167,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:06:06.533+10:00",medium,1,dc-1-fw,-,-,warning,user,1754427965,SYSTEM,pan_to_s3,<12>1 2025-08-05T21:06:06+10:00 dc-1-fw - - - - 1,2025/08/05 21:06:05,010108002187,SYSTEM,general,2817,2025/08/05 21:06:06,general,0,0,general,Clearing snmpd.log due to log overflow,7527437288734184167,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:06:06.533+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:49+10:00 dc-1-fw - - - - 1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7527437288734184162,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:05:49.263+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-fi8MnF.5.json.gz,system,"1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7527437288734184162,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:05:49.263+10:00",informational,1,dc-1-fw,-,-,info,user,1754427948,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:49+10:00 dc-1-fw - - - - 1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,general,0,0,general,Retrieving Content 'WildFire' info failed with error 'No records found',7527437288734184162,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:05:49.263+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:49+10:00 dc-1-fw - - - - 1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7527437288734184163,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:05:49.264+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-fi8MnF.5.json.gz,system,"1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7527437288734184163,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:05:49.264+10:00",informational,1,dc-1-fw,-,-,info,user,1754427948,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:49+10:00 dc-1-fw - - - - 1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,general,0,0,general,Auto update agent found no new WildFire updates,7527437288734184163,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:05:49.264+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:49+10:00 dc-1-fw - - - - 1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184161,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:05:49.100+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-QQkk1s.1.json.gz,system,"1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184161,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:05:49.100+10:00",informational,1,dc-1-fw,-,-,info,user,1754427948,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:49+10:00 dc-1-fw - - - - 1,2025/08/05 21:05:48,010108002187,SYSTEM,general,2817,2025/08/05 21:05:49,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75",7527437288734184161,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:05:49.100+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:42+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:41,010108002099,SYSTEM,url-filtering,2817,2025/08/05 21:05:42,,upgrade-url-database-success,,0,0,general,informational,""PAN-DB was upgraded to version 20250805.20167."",7525400799926177804,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:42.375+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-5gDNxN.4.json.gz,system,"1,2025/08/05 21:05:41,010108002099,SYSTEM,url-filtering,2817,2025/08/05 21:05:42,,upgrade-url-database-success,,0,0,general,informational,""PAN-DB was upgraded to version 20250805.20167."",7525400799926177804,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:42.375+10:00",informational,1,dc-2-fw,-,-,info,user,1754427941,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:42+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:41,010108002099,SYSTEM,url-filtering,2817,2025/08/05 21:05:42,upgrade-url-database-success,0,0,general,PAN-DB was upgraded to version 20250805.20167.,7525400799926177804,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:05:42.375+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:35+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77"",7525400799926177801,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:35.292+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-fi8MnF.5.json.gz,system,"1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77"",7525400799926177801,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:35.292+10:00",informational,1,dc-2-fw,-,-,info,user,1754427934,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:35+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77",7525400799926177801,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:05:35.292+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:35+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7525400799926177802,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:35.545+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-5gDNxN.4.json.gz,system,"1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7525400799926177802,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:35.545+10:00",informational,1,dc-2-fw,-,-,info,user,1754427934,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:35+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,general,0,0,general,Retrieving Content 'WildFire' info failed with error 'No records found',7525400799926177802,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:05:35.545+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:35+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7525400799926177803,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:35.545+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-fi8MnF.5.json.gz,system,"1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7525400799926177803,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:35.545+10:00",informational,1,dc-2-fw,-,-,info,user,1754427934,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:35+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:34,010108002099,SYSTEM,general,2817,2025/08/05 21:05:35,general,0,0,general,Auto update agent found no new WildFire updates,7525400799926177803,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:05:35.545+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:19+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:18,010108002099,SYSTEM,general,2817,2025/08/05 21:05:19,,general,,0,0,general,informational,""Session for user API-Ops-RO via Web from 130.194.2.135 timed out"",7525400799926177800,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:19.220+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-QQkk1s.1.json.gz,system,"1,2025/08/05 21:05:18,010108002099,SYSTEM,general,2817,2025/08/05 21:05:19,,general,,0,0,general,informational,""Session for user API-Ops-RO via Web from 130.194.2.135 timed out"",7525400799926177800,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:19.220+10:00",informational,1,dc-2-fw,-,-,info,user,1754427918,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:19+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:18,010108002099,SYSTEM,general,2817,2025/08/05 21:05:19,general,0,0,general,Session for user API-Ops-RO via Web from 130.194.2.135 timed out,7525400799926177800,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:05:19.220+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:05:15+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:15,010108002099,SYSTEM,general,2817,2025/08/05 21:05:15,,general,,0,0,general,informational,""Session for user API-Ops-RO via Web from 130.194.2.135 timed out"",7525400799926177795,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:15.576+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/05/system/CriblOut-Jew4A5.3.json.gz,system,"1,2025/08/05 21:05:15,010108002099,SYSTEM,general,2817,2025/08/05 21:05:15,,general,,0,0,general,informational,""Session for user API-Ops-RO via Web from 130.194.2.135 timed out"",7525400799926177795,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:05:15.576+10:00",informational,1,dc-2-fw,-,-,info,user,1754427915,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:05:15+10:00 dc-2-fw - - - - 1,2025/08/05 21:05:15,010108002099,SYSTEM,general,2817,2025/08/05 21:05:15,general,0,0,general,Session for user API-Ops-RO via Web from 130.194.2.135 timed out,7525400799926177795,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:05:15.576+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:04:47+10:00 dc-2-fw - - - - 1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77"",7525400799926177776,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:04:47.301+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/04/system/CriblOut-mZ0GlK.3.json.gz,system,"1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77"",7525400799926177776,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:04:47.301+10:00",informational,1,dc-2-fw,-,-,info,user,1754427887,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:04:47+10:00 dc-2-fw - - - - 1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.77",7525400799926177776,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:04:47.301+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:04:47+10:00 dc-2-fw - - - - 1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7525400799926177777,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:04:47.489+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/04/system/CriblOut-yEPNQd.4.json.gz,system,"1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7525400799926177777,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:04:47.489+10:00",informational,1,dc-2-fw,-,-,info,user,1754427887,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:04:47+10:00 dc-2-fw - - - - 1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,general,0,0,general,Retrieving Content 'WildFire' info failed with error 'No records found',7525400799926177777,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:04:47.489+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:04:47+10:00 dc-2-fw - - - - 1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7525400799926177778,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:04:47.489+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/04/system/CriblOut-yEPNQd.4.json.gz,system,"1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Auto update agent found no new WildFire updates"",7525400799926177778,0x8000000000000000,0,0,0,0,,dc-2-fw,0,0,2025-08-05T21:04:47.489+10:00",informational,1,dc-2-fw,-,-,info,user,1754427887,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:04:47+10:00 dc-2-fw - - - - 1,2025/08/05 21:04:47,010108002099,SYSTEM,general,2817,2025/08/05 21:04:47,general,0,0,general,Auto update agent found no new WildFire updates,7525400799926177778,0x8000000000000000,0,0,0,0,dc-2-fw,0,0,2025-08-05T21:04:47.489+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:04:47+10:00 dc-1-fw - - - - 1,2025/08/05 21:04:46,010108002187,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7527437288734184126,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:04:47.202+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/04/system/CriblOut-yEPNQd.4.json.gz,system,"1,2025/08/05 21:04:46,010108002187,SYSTEM,general,2817,2025/08/05 21:04:47,,general,,0,0,general,informational,""Retrieving Content 'WildFire' info failed with error 'No records found'"",7527437288734184126,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:04:47.202+10:00",informational,1,dc-1-fw,-,-,info,user,1754427886,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:04:47+10:00 dc-1-fw - - - - 1,2025/08/05 21:04:46,010108002187,SYSTEM,general,2817,2025/08/05 21:04:47,general,0,0,general,Retrieving Content 'WildFire' info failed with error 'No records found',7527437288734184126,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:04:47.202+10:00,palosysloginmessage_system
pan_syslog_raw,"<14>1 2025-08-05T21:04:46+10:00 dc-1-fw - - - - 1,2025/08/05 21:04:46,010108002187,SYSTEM,general,2817,2025/08/05 21:04:46,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184125,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:04:46.971+10:00",s3://dubdubuni-cribl-syslog-palo-logs/typed/2025/08/05/11/04/system/CriblOut-30RdQA.5.json.gz,system,"1,2025/08/05 21:04:46,010108002187,SYSTEM,general,2817,2025/08/05 21:04:46,,general,,0,0,general,informational,""Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75"",7527437288734184125,0x8000000000000000,0,0,0,0,,dc-1-fw,0,0,2025-08-05T21:04:46.971+10:00",informational,1,dc-1-fw,-,-,info,user,1754427886,SYSTEM,pan_to_s3,<14>1 2025-08-05T21:04:46+10:00 dc-1-fw - - - - 1,2025/08/05 21:04:46,010108002187,SYSTEM,general,2817,2025/08/05 21:04:46,general,0,0,general,"Connection to Update server: updates.paloaltonetworks.com completed successfully, initiated by 130.194.26.75",7527437288734184125,0x8000000000000000,0,0,0,0,dc-1-fw,0,0,2025-08-05T21:04:46.971+10:00,palosysloginmessage_system
